id,similitud_debris,similitud_derailment,similitud_wreckage,similitud_outbreak,similitud_typhoon,similitud_bombing,similitud_con_I,cercania_bombing,cercania_debris,cercania_derailment,cercania_wreckage,cercania_outbreak
3157,0.9225144615540137,0.9227569515888507,0.9222265436099126,0.9216653383695163,0.9227600739552424,0.9223157534232507,0.9227542968896719,False,False,False,False,False
3158,0.42834012848990305,0.42845968689237324,0.42820623942783903,0.4279472402163914,0.4284559573446001,0.428250789642334,0.4284604617527553,False,False,False,False,False
3159,0.5381313012196467,0.5382678508758545,0.5379658616506137,0.537604455764477,0.5382663286649264,0.5379915099877578,0.5382698636788589,False,False,False,False,False
3161,0.8178017356178977,0.8180066618052396,0.8175497325983915,0.8169943581927906,0.8180090459910306,0.8175820328972556,0.818010384386236,False,False,False,False,False
3162,0.4284011125564575,0.42850474800382343,0.4282623103686741,0.4280006970678057,0.4285028576850891,0.4282810943467276,0.42850537811006817,False,False,False,False,False
3163,0.4165206005175908,0.41660867631435394,0.41638673345247906,0.4161289433638255,0.41661133865515393,0.41638076802094776,0.41661035517851513,False,False,False,False,False
3165,0.8745985627174377,0.8747956827282906,0.8743301630020142,0.8737593069672585,0.8747998997569084,0.8743271380662918,0.8747957572340965,False,False,False,False,False
3166,0.6996822714805603,0.6998419046401978,0.6994641184806824,0.6990228593349457,0.6998446643352508,0.6994629502296448,0.6998438656330108,False,False,False,False,False
3167,0.6426004639693669,0.6427686427320752,0.6423967140061515,0.6419755050114223,0.6427700306688037,0.6424438272203717,0.642778720174517,False,False,False,False,False
3168,0.7985883593559265,0.7988245964050293,0.7983195781707764,0.7978693842887878,0.7988355755805969,0.7984036207199097,0.7988332629203796,False,False,False,False,False
3170,0.7140057682991028,0.7141909854752677,0.7137770312173026,0.7133076872144427,0.7141922542027065,0.7138277973447528,0.7142026168959481,False,False,False,False,False
3171,0.499723528112684,0.4998402552945273,0.4995783141681126,0.4992276430130005,0.49984438504491535,0.4995591512748173,0.4998439337526049,False,False,False,False,False
3172,0.8330574085315069,0.8332699437936147,0.8327979197104772,0.8322675824165344,0.8332709819078445,0.8328222334384918,0.8332744886477789,False,False,False,False,False
3173,0.68715750426054,0.6873432323336601,0.6869455426931381,0.686499334871769,0.6873418912291527,0.6870215684175491,0.6873478181660175,False,False,False,False,False
3174,0.57114006791796,0.5712656804493496,0.5709628547940936,0.5705838544028146,0.5712620190211705,0.5709545356886727,0.571263177054269,False,False,False,False,False
3175,0.49983999133110046,0.49996377527713776,0.4996822774410248,0.4993557929992676,0.4999627470970154,0.4997177720069885,0.4999677389860153,False,False,False,False,False
3176,0.5997038722038269,0.5998456954956055,0.5995191812515259,0.5991468489170074,0.5998447239398956,0.5995400607585907,0.5998472750186921,False,False,False,False,False
3177,0.7329575856526692,0.733133073647817,0.732730484008789,0.7322630842526754,0.7331380486488343,0.7327482302983602,0.7331348737080892,False,False,False,False,False
3179,0.7997143626213074,0.7999204158782959,0.7994665443897248,0.7989514231681824,0.7999187290668488,0.7995025217533112,0.7999206781387329,False,False,True,False,False
3180,0.4542429880662398,0.4543513764034618,0.4541205438700589,0.4537970477884466,0.45434532924131915,0.4541079076853665,0.45434644005515357,False,False,False,False,False
3181,0.4543890790505843,0.45450447364286944,0.4542444348335266,0.45395372130654077,0.4545055248520591,0.45426877520301123,0.4545067006891424,False,False,False,False,False
3182,0.7774443030357361,0.777636342578464,0.777204434076945,0.77669272157881,0.7776420050197177,0.7772585617171394,0.7776412897639804,False,False,False,False,False
3183,0.6663704050911797,0.6665441393852234,0.6661691003375583,0.6657349268595377,0.6665468878216214,0.6662091016769409,0.6665485435061984,False,False,False,False,False
3184,0.5711946785449982,0.5713394326823098,0.5710206414972033,0.5706463583878109,0.5713379681110382,0.5710477828979492,0.5713376104831696,False,False,False,False,False
3185,0.49978119134902954,0.49991585612297057,0.499630469083786,0.4993222773075104,0.49991626739501954,0.49965075850486756,0.4999203383922577,False,False,False,False,False
3186,0.9996070365111033,0.9998875459035238,0.9992969036102295,0.9986707468827566,0.9998871386051178,0.9993675152460734,0.9998976786931356,False,False,False,False,False
3188,0.49984118342399597,0.49997013807296753,0.4996814429759979,0.49935442209243774,0.4999704509973526,0.4997132569551468,0.49997273087501526,False,False,False,False,False
3189,0.8746452257037163,0.8748795129358768,0.8743729591369629,0.8738072142004967,0.8748779743909836,0.8744192086160183,0.8748815692961216,False,False,False,False,False
3190,0.6997318983078002,0.6998952031135559,0.6995128810405731,0.6990757465362549,0.6998960316181183,0.6995330095291138,0.6998982429504395,False,False,False,False,False
3191,0.5552601483133104,0.5553943514823914,0.5550804535547892,0.5547170572810702,0.5553924308882819,0.5550900234116448,0.5553921063741049,False,False,False,False,False
3192,0.6360719420693137,0.6362222487276251,0.6358813318339261,0.6354511759497903,0.6362247467041016,0.6358886415308173,0.6362249634482644,False,False,False,False,False
3193,0.5381838404215299,0.5383234390845666,0.5380155719243563,0.537668920480288,0.5383253280933087,0.5380520407970135,0.5383251630342923,False,False,False,False,False
3195,0.6150905810869657,0.6152446957734915,0.6149062743553748,0.6145024620569669,0.6152443152207595,0.614917516708374,0.6152469836748563,False,False,False,False,False
3196,0.6247627288103104,0.6249073892831802,0.6245676502585411,0.6241626366972923,0.6249089539051056,0.6245766654610634,0.6249090656638145,False,False,False,False,False
3197,0.4284594825335911,0.4285155619893755,0.4283384255000523,0.42805105447769165,0.42851691586630686,0.4282711574009487,0.42851342473711285,False,True,False,True,False
3198,0.5879686089122996,0.5881156921386719,0.5877814853892607,0.5874015759019291,0.5881161233958077,0.587813724489773,0.5881167685284334,False,False,False,False,False
3199,0.6426127680710384,0.6427897896085467,0.6424147018364498,0.6419925306524549,0.6427883761269706,0.6424476376601628,0.6427924718175616,False,False,False,False,False
3200,0.9408198945662555,0.9410497476072872,0.9405304298681372,0.9399352073669434,0.9410495477564195,0.9405615820604212,0.9410523631993462,False,False,False,False,False
3201,0.31238945201039314,0.3124538026750088,0.3122893422842026,0.3120884299278259,0.3124554269015789,0.31228381395339966,0.3124541901051998,False,False,False,False,False
3205,0.8995799601078034,0.8998225271701813,0.8993044197559357,0.8987700045108795,0.8998236656188965,0.899386328458786,0.8998264193534851,False,False,False,False,False
3210,0.9995848000049591,0.9998478353023529,0.999270898103714,0.9986401915550231,0.9998496949672699,0.9993372142314911,0.999854326248169,False,False,False,False,False
3211,0.8330228626728058,0.8332265367110571,0.8327709684769312,0.8322637925545374,0.8332292288541794,0.8327938814957937,0.8332343449195226,False,False,False,False,False
3212,0.5712329149246216,0.5713534184864589,0.5710545778274536,0.57069821868624,0.5713590894426618,0.5710452795028687,0.5713536739349365,False,False,False,False,False
3216,0.8458429666665884,0.8460484192921565,0.845587812937223,0.8450691333183875,0.846050331225762,0.8456068818385785,0.8460544714560876,False,False,False,False,False
3217,0.46647122303644817,0.4665937105814616,0.46633050044377644,0.4660420656204224,0.46659489870071413,0.46635722716649375,0.46659596761067706,False,False,False,False,False
3218,0.845835424386538,0.8460431098937988,0.8455793995123643,0.8450654882651109,0.8460445862550002,0.8455997109413147,0.8460495884601886,False,False,False,False,False
3219,0.8330347140630087,0.8332375387350718,0.8327887306610743,0.832275778055191,0.8332381298144659,0.8328008403380712,0.8332437326510748,False,False,False,False,False
3221,0.9996051291624705,0.9998335540294647,0.9992972711722056,0.9986608624458313,0.9998379747072855,0.9992874960104624,0.9998385310173035,False,False,False,False,False
3222,0.8330312520265579,0.8332385619481405,0.8327803512414297,0.8322788129250208,0.8332380553086599,0.8328011234601339,0.8332427243391672,False,False,False,False,False
3225,0.7688575707949125,0.7690464991789597,0.7686300965455862,0.7681534932209895,0.7690532024090106,0.7686417928108802,0.769055609519665,False,False,False,False,False
3227,0.9996051291624705,0.9998335540294647,0.9992972711722056,0.9986608624458313,0.9998379747072855,0.9992874960104624,0.9998385310173035,False,False,False,False,False
3229,0.4997512176632881,0.499889075756073,0.4995981231331825,0.4993046075105667,0.49988964200019836,0.4996220991015434,0.49989529699087143,False,False,False,False,False
3231,0.4997950419783592,0.49991941452026367,0.4996420592069626,0.4993307515978813,0.4999225288629532,0.4996665492653847,0.4999258890748024,False,False,False,False,False
3235,0.9087561260570179,0.9089817188002847,0.9084832722490485,0.9079376675865867,0.9089815995909951,0.908505770293149,0.9089855064045299,False,False,False,False,False
3236,0.5712351969310215,0.5713699885777065,0.5710608533450535,0.5706940761634282,0.5713729517800468,0.5710757161889758,0.5713699162006378,False,False,False,False,False
3237,0.9227260534579937,0.9229475213931158,0.9224524314586933,0.9218840782458966,0.9229490436040438,0.9224648934144241,0.9229543759272649,False,False,False,False,False
3239,0.8330287983020147,0.8332364161809286,0.8327795167764028,0.8322769900163015,0.833235964179039,0.8327981034914652,0.8332403898239136,False,False,False,False,False
3240,0.9227488957918607,0.9229739124958332,0.9224761770321772,0.9219111662644607,0.9229745085422809,0.9224940263308011,0.9229793869532071,False,False,False,False,False
3241,0.7775104112095303,0.7776987221505907,0.7772700389226278,0.7767920030487908,0.7777014440960355,0.7772899866104126,0.7777014639642503,False,False,True,False,False
3242,0.9996097343308585,0.9998466117041451,0.9993008119719369,0.9986629826681954,0.999850298677172,0.9993068831307548,0.9998527084078107,False,False,False,False,False
3243,0.8458414627955511,0.8460466861724854,0.8455862678014315,0.8450682025689346,0.8460484743118286,0.845605350457705,0.8460524586530832,False,False,False,False,False
3244,0.8458360525277945,0.8460433712372413,0.8455815452795762,0.8450657908733075,0.8460437242801373,0.8455991607445937,0.8460495196855985,False,False,False,False,False
3245,0.6247784048318863,0.624937541782856,0.6245888099074364,0.6241960674524307,0.6249403804540634,0.6246084570884705,0.6249412000179291,False,False,False,False,False
3248,0.49982641637325287,0.4999366030097008,0.49966907501220703,0.49937569350004196,0.4999392107129097,0.4996688589453697,0.4999324530363083,False,False,False,False,False
3249,0.6663221170504888,0.6664936939875284,0.6661167244116465,0.6657208849986395,0.6664938032627106,0.6661744713783264,0.6664968281984329,False,False,False,False,False
3252,0.6425073061670575,0.6426649689674377,0.6423086992331913,0.6418841566358294,0.6426721470696586,0.6423593972410474,0.6426707208156586,False,False,False,False,False
3253,0.8178566802631725,0.81806311824105,0.8176088224757802,0.817085016857494,0.8180605823343451,0.8176438429138877,0.8180616064505144,False,False,False,False,False
3255,0.9996405707465278,0.9998840358522203,0.9993283881081475,0.9986764126353793,0.9998842279116312,0.9993841184510125,0.9998848570717705,False,False,False,False,False
3256,0.9996401438346276,0.9998867786847628,0.9993323271091168,0.998674750328064,0.9998864118869488,0.9993950632902292,0.9998867511749268,False,False,False,False,False
3259,0.33315861721833545,0.3332494745651881,0.3330560127894084,0.3328423798084259,0.33324746787548065,0.3330867389837901,0.3332448750734329,False,False,False,False,False
3260,0.9996511439482371,0.9998873571554819,0.9993393222490946,0.9987060825030009,0.9998913009961446,0.9993492861588796,0.9998882512251536,False,False,False,False,False
3262,0.8330276757478714,0.8332241227229437,0.8327747682730356,0.8322272896766663,0.8332208544015884,0.8328075011571249,0.8332211822271347,False,False,False,False,False
3263,0.3998396635055542,0.3999448359012604,0.39971433877944945,0.3994704902172089,0.3999448835849762,0.399752014875412,0.3999459624290466,False,False,False,False,False
3264,0.9992104669411978,0.9995043079058329,0.9989006717999777,0.9982958833376566,0.999494473139445,0.9989416599273682,0.9995057384173075,False,False,False,False,False
3265,0.12495603412389755,0.12498822808265686,0.12491581588983536,0.12483404576778412,0.12498980015516281,0.12492671608924866,0.124986432492733,False,False,False,False,False
3266,0.9996405707465278,0.9998840358522203,0.9993283881081475,0.9986764126353793,0.9998842279116312,0.9993841184510125,0.9998848570717705,False,False,False,False,False
3270,0.9996405707465278,0.9998840358522203,0.9993283881081475,0.9986764126353793,0.9998842279116312,0.9993841184510125,0.9998848570717705,False,False,False,False,False
3274,0.33303142918480766,0.3331143657366435,0.33292992909749347,0.3327066633436415,0.3331179552608066,0.3329406115743849,0.3331079880396525,False,False,False,False,False
3275,0.7993679881095886,0.7996050715446472,0.7991082072257996,0.7986222863197326,0.799602210521698,0.7991771399974823,0.7995982110500336,False,False,False,False,False
3276,0.7996341943740845,0.7998345255851745,0.7993942618370056,0.7988768100738526,0.799845564365387,0.7994347333908081,0.7998429059982299,False,False,False,False,False
3277,0.6659533381462097,0.6660842597484589,0.6657532354195913,0.6652985115845998,0.6660840610663096,0.6657970746358236,0.6661005715529124,False,False,False,False,False
3278,0.9991695284843445,0.9993895490964254,0.9988707999388377,0.9981966813405355,0.999389131863912,0.9989201923211416,0.9994079768657684,False,False,False,False,False
3280,0.916197215517362,0.9164268573125204,0.9159160455067953,0.9153163582086563,0.9164282729228338,0.9159816553195318,0.9164311687151591,False,False,False,False,False
3281,0.9163430531819662,0.9165779799222946,0.9160557438929876,0.9154698004325231,0.9165779848893484,0.9161010980606079,0.916582370797793,False,False,False,False,False
3282,0.5997539639472962,0.5998979528745015,0.5995668729146322,0.5991791288057963,0.5999025940895081,0.5995861331621806,0.5999011158943176,False,False,False,False,False
3283,0.9226625974361713,0.9229063116587125,0.9223755689767691,0.9217805679027851,0.9229030792529767,0.9224252288158123,0.9229088792434106,False,False,False,False,False
3284,0.8329812089602152,0.8331842720508575,0.8327242930730184,0.8321929772694906,0.8331822057565054,0.8327750861644745,0.8331857621669769,False,False,True,False,False
3285,0.4284140978540693,0.4285051226615906,0.42827641112463816,0.4280128138405936,0.42850540365491596,0.4282814179147993,0.42850540365491596,False,False,False,False,False
3286,0.7330105106035868,0.7331783930460612,0.7327845573425293,0.7323040167490641,0.7331821362177531,0.7327945947647094,0.7331796526908875,False,False,False,False,False
3287,0.9996773958206177,0.999923849105835,0.9993695855140686,0.9987161159515381,0.9999273657798767,0.9993900418281555,0.9999285578727722,False,False,False,False,False
3288,0.7496200427412987,0.7497932687401772,0.7493921965360641,0.7489001154899597,0.7497942969202995,0.7494011744856834,0.7497935816645622,False,False,False,False,False
3289,0.999645878871282,0.9998817096153895,0.9993305206298828,0.9986974050601324,0.9998822559913,0.9993686676025391,0.9998795539140701,False,False,False,False,False
3292,0.5997233390808105,0.5998594701290131,0.5995359361171723,0.5991591334342956,0.5998620390892029,0.5995361268520355,0.599861741065979,False,False,True,False,False
3295,0.699782133102417,0.6999622702598571,0.6995690941810608,0.6991170346736908,0.6999638020992279,0.6996048152446747,0.6999646961688996,False,False,False,False,False
3296,0.5712249747344426,0.5713669061660767,0.5710450410842896,0.5706830237592969,0.5713696607521602,0.5710775256156921,0.5713687794549125,False,False,False,False,False
3297,0.9224867545641385,0.9227494230637183,0.9221993547219497,0.9216278745577886,0.9227493084394015,0.9222935804953942,0.9227487444877625,False,False,False,False,False
3299,0.7497410128513972,0.7499496440092722,0.7495082269112269,0.7490242073933283,0.7499485562245051,0.7495586921771368,0.7499535332123438,False,False,False,False,False
3300,0.9992805421352386,0.9994316846132278,0.9989755749702454,0.998436227440834,0.9994299560785294,0.9988272339105606,0.9994424730539322,False,False,False,False,False
3301,0.5552585456106398,0.5554087493154738,0.5550809568829007,0.554733395576477,0.5554088784588708,0.5551045934359232,0.5554100175698599,False,False,False,False,False
3302,0.6247373968362808,0.6248912438750267,0.6245406866073608,0.6241172403097153,0.6248974874615669,0.6246048510074615,0.6248956397175789,False,False,False,False,False
3303,0.49982572346925735,0.49994512647390366,0.4996682032942772,0.4993453025817871,0.4999459832906723,0.49968426674604416,0.4999457821249962,False,False,False,False,False
3304,0.9994441866874695,0.9997085332870483,0.9991183578968048,0.9985559731721878,0.9997071325778961,0.9991834461688995,0.9997114092111588,False,False,False,False,False
3308,0.7139671444892883,0.7141447493008205,0.7137523293495178,0.7132758583341327,0.7141457625797817,0.7137823019708905,0.7141470994268145,False,False,False,False,False
3309,0.45430111343210394,0.4544206207448786,0.45415685935453937,0.45384856245734473,0.45441759716380725,0.45415346188978717,0.4544243108142506,False,False,False,False,False
3311,0.8885657588640848,0.8888153102662828,0.8882858024703132,0.8877071804470487,0.8888161381085714,0.8883663747045729,0.888825986120436,False,False,False,False,False
3312,0.7496595084667206,0.7498510579268137,0.7494199971357981,0.7489518076181412,0.7498525977134705,0.7494790901740392,0.7498555978139242,False,False,False,False,False
3317,0.9995552182197571,0.9998134851455689,0.9992392778396606,0.9986036539077758,0.9998099207878113,0.9993038415908814,0.9998206257820129,False,False,False,False,False
3318,0.6150139065889212,0.6151750683784485,0.614822309750777,0.6144448931400592,0.6151739817399245,0.6148391824502212,0.6151761596019452,False,False,False,False,False
3319,0.6663534707493253,0.6665178272459242,0.6661495169003805,0.6657062768936157,0.6665138800938925,0.6661571462949117,0.6665153437190585,False,False,False,False,False
3320,0.8327196339766184,0.8329428831736246,0.8324640989303589,0.8319336473941803,0.8329323430856069,0.8324945370356241,0.832944264014562,False,False,False,False,False
3322,0.9995073838667436,0.9997556859796698,0.9991961500861428,0.9985626990144904,0.9997566830028187,0.9992675997994163,0.9997585144909945,False,False,False,False,False
3323,0.599797248840332,0.5999507188796998,0.5996111512184144,0.5992139577865601,0.5999489426612854,0.5996410727500916,0.5999522566795349,False,False,False,False,False
3324,0.6663466956880357,0.666519456439548,0.6661391456921896,0.6657108333375719,0.6665179663234286,0.6661749879519144,0.6665249798032973,False,False,False,False,False
3328,0.6664478381474813,0.6665927171707153,0.6662354667981466,0.6658197244008383,0.6665953596433004,0.6662285923957825,0.6665928959846497,False,False,False,False,False
3329,0.9995073838667436,0.9997556859796698,0.9991961500861428,0.9985626990144904,0.9997566830028187,0.9992675997994163,0.9997585144909945,False,False,False,False,False
3334,0.7854183656828744,0.7856251384530749,0.7851706870964595,0.784702194588525,0.7856235674449376,0.7852182771478381,0.7856216388089317,False,False,False,False,False
3335,0.9995213879479302,0.9998073048061795,0.999210516611735,0.9985657466782464,0.999802741739485,0.9993092020352682,0.9998089737362332,False,False,False,False,False
3336,0.42842348984309603,0.428526439837047,0.42828894938741413,0.42802081789289204,0.4285291007586888,0.4283308301653181,0.4285276404448918,False,False,False,False,False
3337,0.8231352707918953,0.8233373480684617,0.8228760326609892,0.8223638534545898,0.8233369764159707,0.8228978339363547,0.8233342205776888,False,False,False,False,False
3338,0.999446819225947,0.9996929864088694,0.9991406897703806,0.9984283546606699,0.9996918340524038,0.9991790254910787,0.9997067948182424,False,False,False,False,False
3339,0.9995073838667436,0.9997556859796698,0.9991961500861428,0.9985626990144904,0.9997566830028187,0.9992675997994163,0.9997585144909945,False,False,False,False,False
3340,0.8884872595469157,0.8887113001611497,0.888219932715098,0.8876690599653456,0.8887126511997647,0.8882581128014458,0.88871169090271,False,False,False,False,False
3341,0.9996297444616046,0.9998594096728733,0.9993182591029576,0.9986902049609593,0.9998583963939122,0.9993250710623605,0.9998549478394645,False,False,False,False,False
3342,0.999523150920868,0.9997424840927124,0.9992235183715821,0.998583972454071,0.9997445464134216,0.999180543422699,0.9997401118278504,False,False,False,False,False
3345,0.9991335698536464,0.9994008541107178,0.998800013746534,0.9981552788189479,0.9993987594332013,0.9991452864238194,0.9993899720055717,False,False,False,False,False
3346,0.6360977671363137,0.6362665458159014,0.6359000910412181,0.6354939937591553,0.6362669522112067,0.6359462792223151,0.6362705176526849,False,False,False,False,False
3347,0.9996557661465236,0.9999084642955235,0.9993474738938468,0.9987094402313232,0.9999056799071175,0.9993925435202462,0.9999063525881086,False,False,False,False,False
3351,0.8458263553105868,0.846034049987793,0.8455586341711191,0.8450482854476342,0.846034077497629,0.845591847713177,0.846029533789708,False,False,False,False,False
3355,0.7773395445611742,0.7775111860699124,0.7770858738157485,0.7766505347357856,0.7775174578030905,0.7770683765411377,0.7775033116340637,False,False,False,False,False
3356,0.7140233601842608,0.7142140865325928,0.7137997831617083,0.7133551836013794,0.714216581412724,0.7138593792915344,0.7142173733030047,False,False,False,False,False
3357,0.6151752609473008,0.6153233097149775,0.614984379364894,0.614584322159107,0.6153262624373803,0.6150100368719834,0.6153259323193476,False,False,False,False,False
3359,0.8747026175260544,0.874938040971756,0.8744268044829369,0.8738689497113228,0.8749385923147202,0.8744886964559555,0.874944694340229,False,False,False,False,False
3361,0.7774751981099447,0.7776615354749892,0.7772296402189467,0.7767559819751315,0.7776656084590488,0.7772541443506876,0.7776664959059821,False,False,False,False,False
3362,0.41647293666998547,0.4165809502204259,0.4163374950488408,0.4160989224910736,0.4165847698847453,0.4163782050212224,0.4165814071893692,False,False,True,False,False
3363,0.6663134098052979,0.6664962967236837,0.6660991807778677,0.6657419006029764,0.6664969325065613,0.6661421358585358,0.6664908428986868,False,False,False,False,False
3364,0.333213210105896,0.3332904842164781,0.3331081204944187,0.33290453089608085,0.3332913981543647,0.3331177300877041,0.3332893517282274,False,False,False,False,False
3365,0.699410480260849,0.6996093630790711,0.699187159538269,0.6987756133079529,0.6996064364910126,0.6992599904537201,0.6996047794818878,False,False,True,False,False
3367,0.6996109843254089,0.699788635969162,0.699381411075592,0.698934280872345,0.6997961938381195,0.6995899140834808,0.699790108203888,False,False,False,False,False
3368,0.8330153326193491,0.8332285284996033,0.8327512741088867,0.8322178572416306,0.833230217297872,0.8328752368688583,0.8332318464914957,True,False,False,False,False
3369,0.7140347020966666,0.7142112340245929,0.7138086301939828,0.7133489165987287,0.7142131754330227,0.7138285211154393,0.7142113958086286,False,False,False,False,False
3370,0.6996829748153687,0.6998545944690704,0.6994641482830047,0.6990492701530456,0.6998568177223206,0.6995107889175415,0.6998581230640412,False,False,False,False,False
3372,0.9996522665023804,0.9998302459716797,0.9993273019790649,0.9987008571624756,0.999839723110199,0.9992538094520569,0.9998311400413513,False,False,False,False,False
3373,0.7854224102837699,0.7855893884386335,0.7851759961673191,0.7846931048801967,0.7855954595974514,0.785163185426167,0.7855855439390454,False,False,False,False,False
3376,0.5712457043784005,0.5713767153876168,0.5710664221218654,0.5707117659705025,0.5713805130549839,0.5710774574960981,0.5713783928326198,False,False,False,False,False
3377,0.9993563890457153,0.9996376484632492,0.9990272223949432,0.9984006881713867,0.9996340572834015,0.9991098791360855,0.9996416568756104,False,False,False,False,False
3379,0.9995672811161388,0.9998094818808816,0.9992453997785394,0.9986523660746488,0.9998127655549482,0.9993101141669534,0.9998088370669972,False,False,False,False,False
3380,0.599772822856903,0.5999292969703675,0.5995896339416504,0.5992154479026794,0.5999348640441895,0.5996265053749085,0.5999331951141358,False,False,False,False,False
3381,0.5711240087236676,0.5712792319910867,0.5709368671689715,0.5705667563847133,0.5712829743112836,0.5710951941353934,0.5712816076619285,False,False,False,False,False
3383,0.6663112574153476,0.6665004822942946,0.6660944686995612,0.6656768520673116,0.6664960649278429,0.6661608550283644,0.6665012902683682,False,False,False,False,False
3387,0.7854224102837699,0.7855893884386335,0.7851759961673191,0.7846931048801967,0.7855954595974514,0.785163185426167,0.7855855439390454,False,False,False,False,False
3388,0.5997018376986186,0.5998562614123026,0.5995156367619833,0.5991233905156453,0.5998570958773295,0.5995524485905965,0.5998630523681641,False,False,False,False,False
3389,0.7774524092674255,0.7776379055447049,0.7772122091717191,0.7767229013972812,0.7776408791542053,0.7772185405095419,0.7776434289084541,False,False,False,False,False
3390,0.7497378289699554,0.7499151155352592,0.7495073601603508,0.749044731259346,0.7499197944998741,0.7495207488536835,0.749919943511486,False,False,False,False,False
3391,0.8565653647695269,0.8567739725112915,0.856281212397984,0.8557213204247611,0.8567808185304914,0.856326264994485,0.8567769357136318,False,False,False,False,False
3393,0.9162637541691462,0.9164851307868958,0.915968065460523,0.9153820276260376,0.916484514872233,0.916010449330012,0.9164924472570419,False,False,False,False,False
3394,0.8330568373203278,0.833259383837382,0.8327959875265757,0.832270751396815,0.833264152208964,0.8328314423561096,0.8332643310228983,False,False,False,False,False
3395,0.799656742811203,0.7998412251472473,0.7994075775146484,0.7988963603973389,0.7998466491699219,0.7994384348392487,0.7998473227024079,False,False,False,False,False
3396,0.9996604025363922,0.9999017814795176,0.9993449946244558,0.9987342258294424,0.9999033808708191,0.9993694921334585,0.9998999436696371,False,False,False,False,False
3397,0.7995712995529175,0.7997393369674682,0.7993295192718506,0.7988038480281829,0.7997488677501678,0.7993391633033753,0.7997453868389129,False,False,False,False,False
3398,0.5621944330632687,0.5623277388513088,0.5620186030864716,0.5616618320345879,0.5623294226825237,0.5620507374405861,0.5623269975185394,False,False,False,False,False
3400,0.545223740014163,0.5453583977439187,0.5450591553341259,0.5447285933928057,0.5453586144880815,0.5450694127516313,0.5453571568835865,False,False,False,False,False
3401,0.7995561301708222,0.7997557282447815,0.7992960393428803,0.798833042383194,0.7997592926025391,0.799394553899765,0.7997574746608734,False,False,False,False,False
3402,0.4998045861721039,0.49991037845611574,0.49965437650680544,0.4993399202823639,0.49991433024406434,0.4996411085128784,0.4999113857746124,False,False,False,False,False
3403,0.9995087794959545,0.9997608065605164,0.9992032013833523,0.9985196813941002,0.9997621215879917,0.9992432743310928,0.9997576884925365,False,False,False,False,False
3404,0.9995381757616997,0.9997730776667595,0.9992198348045349,0.9985452219843864,0.9997711703181267,0.9992508888244629,0.9997731447219849,False,False,False,False,False
3405,0.9281783955437797,0.9284242476735797,0.9278886871678489,0.9272786804607936,0.9284232471670423,0.927931330033711,0.9284312725067139,False,False,False,False,False
3406,0.9995087794959545,0.9997608065605164,0.9992032013833523,0.9985196813941002,0.9997621215879917,0.9992432743310928,0.9997576884925365,False,False,False,False,False
3408,0.7139940134116581,0.7141810996191842,0.7137837963444846,0.7133140478815351,0.7141790773187365,0.7138030571596963,0.7141824662685394,False,False,False,False,False
3410,0.6997177720069885,0.6999028444290161,0.6994998335838318,0.6990743398666381,0.6999009311199188,0.6995450854301453,0.6999010920524598,False,False,False,False,False
3411,0.7688190203446609,0.769024161192087,0.768570716564472,0.7680854155467107,0.7690223455429077,0.7686217977450445,0.7690265545478234,False,False,False,False,False
3412,0.9996245457575872,0.9998534871981695,0.9993134049268869,0.9987064691690298,0.9998428867413447,0.9992848955667936,0.9998359267528241,False,False,False,False,False
3413,0.9086804769255898,0.9088971723209728,0.9083932313052091,0.9077858545563438,0.9088953950188376,0.9084251848134127,0.9088974811814048,False,False,False,False,False
3414,0.9995087794959545,0.9997608065605164,0.9992032013833523,0.9985196813941002,0.9997621215879917,0.9992432743310928,0.9997576884925365,False,False,False,False,False
3415,0.8567758415426526,0.856978680406298,0.8565071182591575,0.8559794681412833,0.8569724389484951,0.856519375528608,0.856969301189695,False,False,True,False,False
3417,0.9996245457575872,0.9998534871981695,0.9993134049268869,0.9987064691690298,0.9998428867413447,0.9992848955667936,0.9998359267528241,False,False,False,False,False
3418,0.5552390813827515,0.5553932653533088,0.5550704598426819,0.554689453707801,0.555394192536672,0.555126839213901,0.5553953515158759,False,False,False,False,False
3419,0.99946049451828,0.9996855437755585,0.9991701722145081,0.9984721064567565,0.9996964514255524,0.999144870042801,0.9996854662895203,False,False,False,False,False
3421,0.9995087794959545,0.9997608065605164,0.9992032013833523,0.9985196813941002,0.9997621215879917,0.9992432743310928,0.9997576884925365,False,False,False,False,False
3423,0.8568431990487235,0.8570364373070853,0.8565767577716282,0.8560174703598022,0.85703216280256,0.8565640279224941,0.8570314220019749,False,False,False,False,False
3425,0.9995087794959545,0.9997608065605164,0.9992032013833523,0.9985196813941002,0.9997621215879917,0.9992432743310928,0.9997576884925365,False,False,False,False,False
3428,0.7853744029998779,0.7855581556047712,0.7851289893899646,0.7846195272036961,0.7855594285896846,0.7851356012480599,0.7855607994965145,False,False,False,False,False
3429,0.9994253218173981,0.9997261762619019,0.9991064965724945,0.9984009563922882,0.9997125864028931,0.9992131590843201,0.9997072666883469,False,False,False,False,False
3430,0.7495317111412684,0.7497043162584305,0.7493144323428472,0.748804897069931,0.7497110416491827,0.7492838799953461,0.74970343708992,False,False,False,False,False
3431,0.9996245457575872,0.9998534871981695,0.9993134049268869,0.9987064691690298,0.9998428867413447,0.9992848955667936,0.9998359267528241,False,False,False,False,False
